Preco,TipoBarco,TipoVenda,Ano,Comprimento,Largura,Material
45000,4,2,1982,9.5,2.71,3
45000,1,2,2001,8.54,3.2,3
49990,7,2,2017,6.98,2.53,3
49968,2,3,2020,5.7,2.3,3
46200,4,3,2020,6.48,2.46,3
49900,10,2,1989,5.3,2.12,6
49900,7,1,2018,5.7,2.5,3
49900,7,2,2015,6.64,2.55,3
49900,11,1,2020,6.1,2.34,3
49900,19,2,1985,10.8,2.6,3
46000,13,2,2005,8.8,2.8,3
46000,6,2,2017,7.39,2.66,4
46000,13,2,1989,11.02,3.96,3
46000,6,2,2016,7.25,2.81,7
46000,1,2,2019,7.07,2.85,3
47100,4,3,2020,6.99,2.56,3
50900,7,1,2020,6.4,2.38,3
45500,10,2,1985,10,3.5,3
47000,8,2,2005,9.14,2.9,3
47000,4,2,2005,8.5,3,3
47000,8,2,2016,7.62,2.67,4
47000,11,2,2008,8.73,2.78,4
47000,13,2,2005,9.28,2.98,3
47000,13,2,2006,8.95,2.95,3
47000,16,2,2002,9.02,3.4,4
47000,16,2,1995,9.25,3.25,3
45370,6,2,2015,6.55,2.54,3
48000,4,2,1997,11.98,3.5,3
48000,1,2,2006,9.5,3.05,3
48000,13,2,1994,13.55,3.99,7
48000,16,2,1989,10.5,2.9,3
48000,10,2,1936,10.22,3.3,7
48000,9,2,2007,8.5,3.1,3
48000,4,2,2004,8.84,2.9,3
48000,6,2,2014,7.74,2.81,4
48000,18,2,2000,8.8,2.7,3
48000,8,2,2012,5.74,2.43,3
48000,13,2,2006,8.95,2.95,3
48000,4,2,2001,9.54,2.96,3
48000,4,2,2007,8.3,2.59,3
48000,13,2,2006,8.25,2.6,5
49000,4,2,2002,9.5,3.25,3
49000,13,2,1991,8.9,2.98,3
49000,6,2,2018,7.48,2.53,4
49000,4,2,2018,6.95,2.48,4
49000,4,2,2010,8.4,2.5,4
49000,4,2,2007,7.92,2.55,3
49000,6,2,2000,9.5,3.2,3
49000,7,2,2007,7.99,3.05,3
49000,12,2,1979,12.5,3.8,7
49000,6,2,2000,9.5,3.2,3
49000,19,2,2005,9.17,3.2,3
49000,7,2,1991,10,2.44,3
49000,22,2,2009,7.12,2.49,3
49500,13,2,1992,10.9,3.55,7
49500,12,2,1992,10.9,3.55,7
49500,12,2,1993,10.5,3.7,7
49499,13,1,2018,7.46,2.55,3
49490,6,1,2020,8.23,2.79,3
49450,7,2,2001,9,2.7,3
45000,7,2,1967,9.6,2.8,6
49300,4,2,1993,10,3.36,3
49300,4,1,2019,7.28,2.5,3
49900,6,2,2019,6.95,2.54,5
49900,4,2,2017,7.64,2.66,4
49900,5,2,2016,5.4,1.9,6
49900,5,2,2020,5.2,1.95,6
49900,5,2,2020,5.6,1.95,6
49900,7,1,2020,6.5,2.55,3
49890,7,1,2020,6.35,2.29,3
53920,11,1,2020,5.99,2.21,3
53900,6,1,2019,6.6,2.48,3
49850,11,1,2019,5.94,2.54,3
49850,4,1,2019,5.97,2.54,3
49800,13,2,1984,10,3.75,3
49800,7,2,2002,8.56,2.87,3
49800,7,2,2005,8.12,2.49,3
50000,11,2,2017,6.4,2.59,9
50000,12,2,1903,29.7,6.16,7
50000,22,2,2013,6.6,2.59,3
50000,16,2,1978,12.33,3.36,4
49999,8,1,2017,8,2.5,3
49999,4,1,2019,5.97,2.54,3
49999,4,3,2020,6.52,2.44,3
49995,13,2,1970,12.3,4.1,3
49990,12,2,1985,10.5,3.5,7
49950,4,4,2019,5.99,2.49,3
49950,4,2,2002,8.17,2.62,3
49950,4,2,2007,7.26,2.59,5
49949,6,1,2019,7.48,2.53,3
50652,1,1,2019,6.96,2.5,4
50590,11,1,2020,6.25,2.2,2
45950,11,1,2017,6.25,2.44,4
50200,8,1,2020,7.98,2.97,3
50200,8,1,2019,6.86,2.52,4
54086,7,1,2020,7.15,2.48,2
50000,8,2,2007,8.3,2.9,3
50000,16,2,1987,11.7,4.2,3
50000,16,2,1998,13.23,4.04,3
50000,13,2,1982,9.78,3.65,3
56270,11,1,2020,7.23,2.55,3
52000,6,1,2020,6.77,2.54,3
52000,4,2,1989,11.98,4,3
52000,13,2,2002,9.8,3.36,3
52000,13,2,1988,10.86,3.6,3
52000,13,2,2001,9.8,3.49,3
52000,13,2,1981,13.5,4,3
52000,13,2,1986,11.37,3.75,3
52000,16,2,1988,13.8,4.1,4
52000,13,2,1990,10.85,3.62,3
58000,13,2,2003,7.4,2.5,3
53648,1,1,2020,7.26,2.48,3
57500,11,4,2013,7.6,2.6,2
53565,11,1,2020,5.99,2.21,3
57900,6,2,1994,8,2.6,3
53500,6,2,2009,9,2,3
53499,11,1,2020,6.48,2.46,3
51350,13,2,1981,10.34,3.25,3
53049,13,4,2019,7.85,2.8,3
54500,12,2,1997,11,3.5,2
54500,13,2,2005,9.78,3.1,3
54500,13,2,1993,9.45,3.45,3
54500,13,2,2005,9.78,3.1,3
54490,6,1,2019,7.48,2.53,3
58900,13,1,2020,6.74,2.55,3
54370,11,1,2020,5.94,2.54,3
54370,4,1,2020,5.94,2.54,3
54370,4,1,2020,5.94,2.54,3
54370,11,1,2020,5.94,2.54,3
49500,7,2,1999,7.75,2.46,4
54106,7,1,2020,6.2,2.4,3
54070,11,1,2018,5.94,2.54,3
55000,6,2,2011,8.88,2.95,4
55000,6,2,2011,8.88,2.95,4
55000,4,2,2014,7.62,2.56,9
55000,12,2,1975,12.5,3.6,7
55000,7,2,2011,9.11,2.95,3
55000,6,2,2016,6.98,2.77,4
55000,4,2,2007,8.2,2.66,3
55000,7,2,2001,11.77,3.68,3
55000,12,2,2004,7.7,2.7,3
55000,16,2,1986,11.6,3.96,3
54999,6,1,2020,7.76,2.86,3
59000,6,2,1989,10.9,3.75,3
55000,4,2,2004,9,3,3
55000,2,2,2007,9.2,2.95,3
55000,1,2,2009,8.6,2.98,3
55000,4,2,2003,11.34,2.7,3
55000,13,2,1992,11.2,3.16,3
55000,7,2,2004,7.5,2.93,3
55000,13,2,1996,9.14,3.52,3
55000,18,2,1989,11.15,4.15,4
55000,2,2,1990,9.7,3.6,3
55000,16,2,1984,11.6,3.96,3
55000,13,2,2004,9.79,3.26,3
55000,13,2,2002,9.5,2.96,3
55000,16,2,1982,11.37,3.75,3
55000,13,2,1999,10.3,3.53,3
56000,13,2,1992,11.2,3.2,3
56000,6,2,2002,9.3,3.36,3
56000,4,2,2018,6.96,2.66,3
56000,4,2,2006,11.4,2.8,3
56000,6,1,2019,7.48,2.53,4
56000,6,2,2017,7.12,2.79,4
56000,6,2,2005,8.7,3.08,3
56000,6,2,2017,7.9,2.81,4
56000,1,1,2020,7.26,2.48,4
56000,1,2,2018,7.64,2.66,4
56000,1,2,2018,7.64,2.66,4
56000,1,1,2020,7.26,2.48,4
60454,11,1,2019,5.49,2.31,3
62000,4,2,2007,8.13,2.59,3
62000,7,2,1997,9.48,2.95,3
57035,11,1,2020,8.4,2.8,3
57000,13,2,1993,9.98,3.23,3
57000,7,2,2005,7.54,2.9,3
57000,16,2,1989,13.11,4.41,3
57000,13,2,2005,9.78,3.1,4
57000,6,2,2011,8.36,2.98,4
57000,13,2,1998,10.19,3.2,3
57000,1,1,2020,6.86,2.48,7
57000,1,1,2020,6.41,2.48,4
58100,11,3,2020,6.82,2.45,3
58000,10,2,1933,6,1.8,6
58000,13,2,1978,16.7,4.86,3
58000,13,2,1988,11.64,4.01,3
58000,1,2,1998,11,3.85,3
58000,16,2,2004,13.3,4,3
58000,4,2,2006,9.45,3.05,3
58000,12,2,1906,14.8,2.8,7
58000,4,2,2012,7.41,2.55,3
58000,13,2,2005,9.84,3.2,3
58000,1,1,2020,6.41,2.48,4
58000,2,2,1998,8.5,2.98,3
58000,12,2,1991,10.4,3.6,7
59000,6,2,1996,7.49,2.8,3
59000,7,2,1999,12,3.5,3
59000,13,2,1991,11.4,3.85,7
59000,13,2,1991,11.4,3.8,7
59000,13,2,1993,12,3.6,7
59000,13,2,1976,12,3.5,7
59000,6,2,2016,8,3,4
59000,4,2,2011,8.87,2.98,3
59000,6,2,2011,7.04,2.48,3
59000,13,2,1994,9.6,2.95,3
59000,8,2,2018,7.63,2.55,3
59000,7,2,1974,12.2,3.75,7
59000,12,2,1990,11.3,3.5,7
59500,7,1,2020,6.9,2.48,3
59500,4,3,2020,7.45,2.5,3
59500,7,2,1979,9.6,3.2,7
59500,13,2,1978,12.8,3.6,7
59500,13,2,1978,11.44,3.76,3
59500,6,1,2019,6.6,2.5,3
59500,4,2,2013,7.25,2.53,3
59500,13,2,1999,8.25,2.59,3
59500,13,2,1990,14.5,4.26,3
59500,7,2,2015,7.4,2.78,3
59330,6,4,2019,7.9,2.9,3
63800,22,2,2012,6.1,2.59,3
63800,4,2,2016,6.75,2.5,3
59000,13,2,1989,12.5,3.65,3
59900,13,2,2000,10.1,3.47,3
59900,4,2,2012,7.25,2.57,3
59900,13,2,2006,9.5,2.74,3
59900,12,2,1985,11.5,3.7,7
59900,7,2,1978,10.8,3.15,7
59900,13,2,2000,10.85,3.38,3
59900,4,1,2020,6.48,2.46,3
59900,2,2,2017,7,2.9,3
59900,7,1,2019,6.3,2.5,3
59900,13,2,1990,10.5,3.55,7
59900,2,2,2018,7.3,2.78,3
60040,11,1,2020,6.55,2.54,3
60040,11,1,2020,6.55,2.54,3
60040,11,1,2020,6.55,2.54,3
60040,11,1,2020,6.55,2.54,3
60000,8,2,2002,9.1,3.4,3
60000,16,2,1974,10.73,4.39,3
60000,12,2,1989,11.6,3.66,3
60000,16,2,1988,11.6,3.96,3
60000,1,2,2006,9.35,3.05,3
60000,16,2,1992,9.9,3.2,4
60000,10,2,1971,14.82,4.22,6
60000,13,2,2003,23.9,6.1,6
60000,7,2,1978,9.4,3,3
62100,8,1,2019,8.1,2.5,4
62000,20,2,2013,10,4,2
62000,4,2,2016,7.62,2.67,4
62000,13,2,1990,11.99,4.12,3
62000,6,2,2017,7.9,2.81,4
62000,13,2,2004,9.1,3,3
62000,12,2,1908,17.5,3.75,7
61950,4,1,2020,7.48,2.53,3
61900,2,1,2019,7.41,2.49,3
61900,6,1,2020,7.48,2.53,4
66740,4,1,2020,6.2,2.4,3
61713,11,1,2021,6.1,2.5,3
66000,7,2,1978,8.5,3.3,3
68000,13,2,1988,10.5,3,3
68448,4,1,2020,6.8,2.55,3
63006,6,1,2019,6.45,2.47,3
63000,13,2,1987,12.09,3.8,3
63000,13,2,1987,12.09,3.8,3
63000,6,2,2018,6.55,2.54,3
63000,13,2,2003,10.56,3.3,3
63000,13,2,2009,9.18,3.18,3
63000,7,2,2004,10.54,3.38,3
63000,4,2,2007,9,3,3
64500,13,2,1993,11.05,3.49,3
64500,20,2,1927,16.26,3.1,7
64500,6,1,2020,7.9,2.81,4
64500,13,2,1981,10.72,3.68,3
64490,7,2,2020,7.1,2.53,3
64490,4,1,2019,6.48,2.46,3
69714,5,1,2019,6.9,2.5,3
64375,4,1,2019,7.18,2.6,3
69000,22,2,2012,7.01,2.54,3
69000,4,2,2006,8.74,2.59,3
69500,4,1,2018,6.94,2.57,3
69500,4,1,2020,6.95,2.55,3
64082,6,1,2018,7.48,2.53,4
65000,13,2,2005,9.8,3.11,3
65000,10,2,1991,10.8,3.15,3
65000,13,2,2004,9.83,3.2,3
65000,12,1,1979,10.5,3.3,7
65000,4,2,2015,6.09,2.47,3
65000,13,2,1993,12.8,4,3
65000,13,2,2015,9.31,2.99,3
64990,12,2,1991,11,3.3,7
65000,13,2,1994,10.43,3.36,3
65000,12,2,1997,10.5,3.4,7
65000,13,2,1993,9.59,3.35,3
65000,1,2,1980,11.68,3.88,3
65000,16,2,2009,8.8,2.9,4
65000,10,2,1979,15,4.3,6
65000,13,2,1991,11.58,4.26,3
65000,16,2,1992,16.4,4.99,3
65000,13,2,2002,10.54,3.38,3
65000,16,2,2004,10.8,3.48,4
65000,4,2,2008,10.5,3.1,4
65000,8,2,2004,10.5,3.6,6
66240,1,1,2020,7.5,2.8,4
66043,1,1,2020,8.1,2,4
66000,6,1,2018,7.12,2.79,4
66000,1,1,2020,7.19,2.52,4
65990,6,1,2020,8.23,2.79,3
65990,4,1,2020,7.48,2.55,3
65900,4,1,2018,7.65,2.5,3
65900,1,1,2020,8.17,2.53,4
65900,8,2,2017,7.88,2.55,4
67900,13,2,2008,8.13,2.59,3
67816,7,1,2019,6.6,2.1,3
67750,14,2,1927,17.36,3.6,7
72500,10,2,2006,6,2.2,6
67500,4,2,2008,9,3,3
67500,6,2,2012,8.91,2.96,4
67500,10,2,2005,7.75,2.3,3
67500,12,2,1980,13.3,4.1,7
72900,4,4,2017,7.1,2.26,3
67300,6,1,2020,8.7,2.55,2
72700,11,3,2021,6.4,2.55,3
72000,16,2,1985,10.7,3.68,3
69000,16,2,1991,16.07,4.5,4
68990,20,2,2013,10,4,2
68900,13,1,2015,7.15,2.5,3
68900,13,2,2005,10,3,3
68900,8,1,2019,7.62,2.53,3
68900,2,1,2019,6.2,2.54,4
68900,8,1,2019,6.5,2.5,7
68900,7,2,1997,9.46,3.3,3
68700,4,2,2016,8.1,2.7,4
68700,4,2,2016,8.1,2.7,4
68600,16,2,1999,8.86,3,3
69000,13,2,1988,13.5,4.6,3
69000,13,2,1988,13.5,4.6,3
69000,13,2,2007,8.95,2.98,3
69000,13,2,2001,11.21,3.49,3
69000,13,2,1991,10.77,3.48,3
69000,4,2,2006,9.4,3.3,3
69000,2,2,1997,10,3.4,3
69000,8,2,2008,7,2,3
69000,12,2,1993,11.15,3.55,7
69000,4,2,2007,9.2,3,3
69000,16,2,1998,10,3.65,3
69000,13,2,1994,11.6,2.44,3
69000,13,2,1991,17,4.57,3
69900,13,2,1993,10.3,3.5,7
69900,13,2,2007,8.95,2.98,3
75521,8,1,2019,6.28,2.45,3
74950,6,2,1980,7.78,2.85,3
69800,13,2,2010,7.99,2.64,3
69750,6,2,2014,8.91,2.96,4
69750,7,1,2020,7.75,2.5,3
74800,7,2,2001,11.82,3.45,3
69700,1,1,2020,7,2.5,3
69650,6,1,2020,6.71,2.54,4
70000,12,2,1996,10.1,3.55,7
70000,2,2,2008,8.64,3,3
70000,13,2,2006,9.21,3.56,3
70000,16,2,1990,12.93,4.18,3
70000,13,2,2006,11,3.2,3
70000,13,2,1994,12.08,3.6,3
70000,13,2,2004,8.25,3.05,3
70000,16,2,1992,13.5,4.52,3
70000,7,2,2009,9.6,3,3
70000,7,2,2009,8.5,3.2,3
70000,9,2,1989,11,3.86,3
69999,5,1,2020,8.05,3,3
71500,1,1,2020,7.19,2.52,4
71500,6,1,2020,8.23,2.79,4
77154,13,1,2020,7.25,2.57,3
68900,16,2,1997,11.15,3.35,3
76900,6,1,2020,7.6,2.53,3
71000,6,2,2018,8.03,2.78,4
70990,7,3,2020,7.88,2.55,3
70900,6,1,2019,6.92,2.59,4
70900,1,1,2020,7.09,2.5,4
76500,19,2,1995,13.8,3.85,3
73000,4,2,2007,9.86,3.3,3
73000,6,1,2019,7.69,2.5,3
73000,13,2,2004,11.63,3.7,3
73000,13,2,2004,11.63,3.7,3
72900,13,2,2001,11.25,3.54,3
72900,1,1,2020,7.09,2.5,4
72900,6,1,2020,8.23,2.79,3
78800,22,2,2019,6.22,2.55,3
78750,7,1,2020,7.88,2.55,3
72500,4,2,2007,10.49,3.1,3
72500,16,2,1986,13.58,4.17,3
72500,7,2,2017,7.7,2.6,6
72500,13,2,2005,9.75,3.4,3
72500,13,2,2003,11.28,3.66,3
72500,4,2,2005,9.47,2.87,3
74500,13,2,2008,9.6,2.99,4
74500,13,2,1980,14.5,3.9,2
74500,12,2,1972,11.6,3.45,7
74500,16,2,1978,13.5,4.2,3
74245,4,1,2019,8.04,2.6,3
74229,6,1,2020,8.23,2.79,7
80000,6,2,2000,10.2,3.48,3
80000,4,2,2000,8.4,2.6,3
80000,16,2,1988,12,3.55,7
80000,13,2,1999,13.15,3.3,3
74000,13,2,1992,11.65,3.65,7
74000,14,2,1929,16.23,4.15,7
75000,13,2,2003,10.34,3.49,3
75000,13,2,1996,11.91,3.66,3
75000,10,2,2002,8.75,2.4,6
75000,13,2,1971,7.5,2.8,3
75000,13,2,2004,9.6,3.3,3
75000,16,2,1999,10,3.46,3
75000,7,2,2002,8.17,2.6,3
75000,16,2,2001,10,3.5,3
75000,18,2,1996,11.92,3.54,3
75000,1,2,2004,10.3,3.5,3
75000,13,2,2003,11.95,3.5,3
75000,6,2,2003,8,2,3
75000,20,2,1956,19.99,4.95,7
75000,16,2,1996,11.44,3.96,3
75000,12,2,1978,13.65,4.05,7
75000,16,2,2000,11.08,3.74,3
75000,13,2,1990,15.12,4.38,3
75000,16,2,2000,11.08,3.73,3
75000,13,2,1991,12.15,4.2,3
75000,6,2,2008,9.25,3.1,4
75000,13,2,2008,9.96,3.45,3
75000,4,2,1998,13.1,4.1,3
75000,16,2,1999,9.98,3.44,3
75000,4,2,2008,9.4,3.35,3
75000,16,2,2009,9.95,3.36,4
83500,10,2,1990,5.9,2.12,6
77231,6,3,2020,8.8,2.99,3
83450,4,1,2019,6.8,2.4,3
77000,16,2,1991,14.43,4.29,5
77000,12,2,1979,14.7,3.7,7
77000,4,2,2007,11,3.2,4
77000,16,2,2005,10.8,3.44,4
77000,16,2,2007,9.95,3.36,3
77000,16,2,1993,12,4.5,3
69950,6,2,2013,8.71,3.02,4
78900,12,2,1985,11.6,3.62,7
78900,7,1,2020,7.9,2.81,3
78800,10,2,1958,11.2,2.55,6
85000,6,1,2018,7.7,2.54,3
85000,7,2,1992,10.2,3.3,7
78540,6,1,2020,8.9,2.99,3
78500,8,1,2020,8,2.64,3
78500,8,1,2020,6.96,2.53,4
78500,4,2,2018,9,3,3
84500,10,2,1969,6.4,2.25,6
84329,4,1,2021,6.4,2.5,3
78000,18,2,2008,9.21,3.56,3
79000,12,2,2013,10.75,3.05,7
79000,10,2,1986,13.5,4.4,6
79000,16,2,2000,12.67,3.96,4
79000,11,2,2015,8.31,2.49,3
79000,12,2,1978,10.8,3.9,3
79000,13,2,2004,10.34,3.5,3
79000,11,1,2020,7.35,2.54,4
79000,6,2,2016,7.98,2.93,4
79000,16,2,1991,11.64,4.09,3
79000,13,2,2003,9.3,3.15,3
79000,6,2,2015,8.94,2.97,4
79000,16,2,1993,11.4,3.64,3
79900,4,2,2007,9.45,2.9,3
79900,6,2,2004,8.51,2.97,3
79900,13,2,1978,13.5,4.25,7
79900,4,1,2016,8.1,2.7,4
79900,4,1,2016,8.1,2.7,4
79900,6,1,2020,7.93,2.8,3
79900,6,2,2012,8.6,2.96,3
79800,4,1,2020,7.15,2.54,3
79800,4,4,2019,7.45,2.5,3
72695,6,1,2020,7.42,2.79,4
79600,4,2,1999,10.19,3.4,3
86000,4,4,2019,6.7,2.48,3
79550,7,1,2020,7.75,2.55,3
72495,19,2,1998,10.36,3.1,3
79500,13,2,2008,9,3,3
80000,16,2,1990,14.51,4.35,3
80000,1,2,2006,12.2,3.84,3
80000,1,2,2002,12.39,3.7,3
80000,13,2,2005,10.67,3.71,3
80000,4,2,2006,10.35,3.49,3
80000,18,2,2007,10.2,3.2,3
80000,13,2,2007,9.5,3,3
80000,6,2,2018,7.74,2.95,7
80000,13,2,2007,9.77,3.22,3
80000,12,2,1992,11.5,3.6,7
80000,7,2,2006,10.6,3.53,3
80000,13,2,2002,12.19,3.05,3
89500,4,2,2003,9.39,2.95,3
82500,12,2,1972,13.85,3.68,7
82500,10,2,1965,14.35,4.15,7
82500,15,2,2005,10.35,3.3,3
82350,20,1,2020,9,2.5,2
89000,12,2,1990,9.7,3.2,7
89000,10,2,1989,6.8,2.35,6
89000,22,2,2015,6.93,2.59,3
82000,2,2,1999,11.1,3.89,3
82000,13,2,2007,11.2,3.61,3
84950,7,1,2020,6.84,2.45,3
84900,16,2,1980,11.58,3.73,4
84900,13,2,2009,9,3,3
84900,12,2,1995,13,4,7
84900,1,1,2020,8.1,2.53,4
84900,4,2,2016,7.95,2.92,3
84900,6,1,2020,7.93,2.8,3
84500,13,2,1994,13.72,1.01,3
84500,12,2,1996,10.8,3.72,7
84500,6,2,2005,9.7,3.45,7
84500,12,2,1998,11.2,3.4,7
84500,15,2,2003,9.3,3.3,3
90909,4,1,2020,8.1,2.55,3
81250,6,2,2005,8.52,2.97,3
81250,16,2,2000,9.45,3.2,3
85000,4,1,2019,7.75,2.45,3
85000,1,2,2005,10.3,3.5,3
85000,16,2,2004,11.3,3.5,3
85000,13,2,1997,12.5,4.2,3
85000,13,2,1990,14,4.04,3
85000,13,2,1999,10.35,3.49,3
85000,16,2,1993,16.3,5.08,3
85000,12,2,2007,9.6,3.7,7
85000,13,2,2006,10,2,3
85000,2,2,2002,9.81,8.99,3
85000,12,2,2000,10.6,3.66,4
85000,13,2,2004,11.9,3.9,3
85000,13,2,2002,10.5,3.35,3
87000,15,2,2008,10.5,3.35,3
86990,4,1,2020,9,2.94,3
86990,6,1,2019,6.98,2.98,4
86900,6,1,2019,8.03,2.82,4
86790,4,1,2020,6.8,2.5,3
79000,13,2,2008,9.95,3.42,4
86500,17,3,2020,6.65,2.41,3
86449,13,1,2019,8.3,2.8,3
93210,6,1,2020,7.49,2.55,3
92500,10,2,2007,5.99,2.18,6
92500,4,2,2006,9,3.05,3
93000,4,3,2020,7.65,2.54,3
93000,11,1,2019,2.36,7.55,3
93000,4,1,2018,7.6,2.53,3
88900,16,2,2004,10,3,3
96000,5,4,2019,6.8,2.35,3
96000,10,2,2010,7.57,2.25,3
96000,4,2,2003,8.42,2.62,3
96000,4,2,2002,9.39,2.95,3
88750,13,2,2010,8.7,2.5,3
95940,6,1,2019,6.99,2.72,3
88658,4,1,2019,7.67,2.43,3
95000,13,2,2003,9.5,3.2,3
95000,13,2,1994,9.9,3.45,3
95500,13,2,2016,7.67,2.55,3
95307,4,1,2019,6.58,2.55,3
88000,13,2,1996,14.27,4.25,3
88000,6,1,2010,8.36,2.95,4
89000,12,2,1982,11.2,3.6,3
89000,12,2,1965,26,6,7
89000,6,2,2004,10.25,3.5,4
89000,13,2,1993,12,3,3
89000,13,2,1991,12.5,4,7
89000,4,2,2006,10.78,2.9,3
89000,16,2,2003,11.3,3.5,3
89000,12,2,1998,11.2,3.6,7
89000,13,2,1981,14.5,4.3,3
89000,6,2,2009,8.8,3.1,3
89000,16,2,2003,10.61,3.3,3
89900,13,2,2007,12,3,3
89900,10,2,1974,11.55,3.5,7
89900,13,2,2001,12.5,3.5,3
89900,11,1,2020,6.96,2.59,3
89900,18,2,2007,10.2,3.2,3
89900,7,2,2015,9.02,2.98,3
89900,16,2,1990,13.8,4.4,4
89650,4,1,2019,7.2,2.55,3
89650,6,1,2020,7.3,2.3,3
96900,4,1,2017,7.04,2.6,3
96900,22,2,2018,6.4,2.59,3
96856,4,1,2021,6.25,2.5,3
89500,12,2,1995,14,4,7
89500,20,2,1913,18.55,3.67,7
99000,6,1,2019,6.65,2.6,3
98000,10,2,1993,7.56,2.31,3
98000,10,2,1993,7.56,2,3
91200,20,1,2020,9.96,3.46,2
98500,12,2,1991,9.4,3.4,7
97800,22,4,2020,6.53,2.59,3
90282,4,1,2019,7.8,2.49,4
90000,13,2,1989,13.98,4.12,7
90000,18,2,2008,10.67,3,3
90000,13,2,1998,10.6,3.6,3
95000,4,2,2011,8.25,2.56,3
94900,13,2,2017,8.72,2.99,3
94900,16,2,2011,10.22,3.33,4
94800,12,2,1976,12.9,3.8,3
94750,12,2,1991,10.3,3.55,7
102168,11,3,2021,7.01,2.59,3
94500,13,2,2001,11.6,3.96,7
94000,13,2,2007,11.4,3.5,3
94000,13,2,2008,10.82,3.81,3
94000,13,2,2003,11.95,3.5,3
94000,13,2,1993,11.5,3.6,7
95000,16,2,2010,9.5,3.25,3
95000,4,2,2000,11.98,3.5,3
95000,13,2,2006,11.2,3.54,3
95000,13,2,2006,11.4,3.5,3
95000,13,2,2009,10.05,3.27,3
95000,16,2,2002,12,3.75,3
95000,16,2,2010,10.22,3.33,4
95000,16,2,1992,10.1,3.92,3
95000,4,2,2009,9.5,3.05,3
95000,13,2,1999,13.41,4.24,3
95000,18,2,2006,11.99,3.6,3
97733,11,1,2019,8,2.54,3
97650,4,1,2019,7.11,2.27,3
97631,7,1,2019,7.6,2.56,3
97625,11,1,2020,7.3,2.5,3
97500,13,2,1997,12.1,3.8,7
97500,12,2,1994,10.5,3.68,7
105000,22,2,2020,7.16,2.59,3
105000,4,2,2017,8,2.6,3
104900,4,1,2017,7.9,2.6,3
104900,4,4,2018,6.9,2.6,3
97000,13,2,2002,12.5,3.7,3
97000,4,2,2007,10.59,3.53,3
97000,12,2,1988,12.5,3.75,7
97000,13,2,2009,10.6,3.54,3
89950,13,2,1995,12.8,3.3,3
89950,19,2,1999,11.34,3.11,3
89950,4,2,2001,10.67,3.35,4
98500,13,2,2004,11,3,3
98500,20,2,2015,12,6,2
98500,13,2,1996,11.2,3.8,7
98500,8,1,2019,10.6,3.3,3
98500,7,2,1999,11.14,3.38,3
98500,13,2,2004,11,3.55,7
98300,7,1,2020,8.3,2.55,3
98190,8,1,2019,9,2,4
98000,13,2,1995,12.45,4.4,3
98000,10,2,1981,14.9,4.4,6
99000,13,2,2000,13.15,3.73,3
99000,6,2,2019,8.91,2.95,4
99000,13,2,2006,9.3,3.3,4
99000,7,2,2010,10.4,3.45,3
99000,13,2,2006,9.3,3.3,4
99000,1,2,2019,9,2.94,4
99000,16,2,1991,15,4.8,3
99000,13,2,2006,12.5,3.7,7
99000,10,2,1972,14.64,4,6
99000,13,2,2017,8.18,2.6,3
99000,6,2,2008,8,3.1,3
99900,12,2,2004,9.25,3.33,7
99900,12,2,1993,12.35,3.85,7
99900,7,3,2020,8.08,2.54,3
99900,1,2,2008,12.15,3.91,4
99900,1,2,2008,12.15,3.91,4
99890,6,3,2020,8.25,2.95,3
99800,13,2,2014,9.05,2.55,3
99800,4,2,2016,8,2.54,3
99750,12,2,1922,33.32,6.08,7
99750,12,2,1922,22.5,3.75,7
101000,4,1,2020,9,2.97,4
97500,13,2,1998,15,4.08,3
100185,5,1,2020,8.8,2.95,3
100000,13,2,2001,12.7,3.93,3
100000,10,2,1968,8.5,2.65,6
100000,18,2,1988,14.67,4.25,3
100000,1,2,2004,10.5,3.5,3
100000,16,2,1993,12.74,4.4,3
100000,13,2,1997,13.6,4.48,3
100000,13,2,1991,17.16,5.21,3
100000,13,2,2019,15,4.5,7
105000,6,2,2018,8.9,2.93,4
105000,13,2,2004,11.93,3.45,3
105000,1,2,2004,12.66,4.15,3
105000,13,2,1994,11.5,3.75,7
105000,4,2,2012,8.88,3.1,3
105000,4,2,2018,7.98,2.94,4
105000,4,2,1994,16.72,4.4,3
105000,12,2,1993,11.52,3.95,3
105000,4,2,2019,9.2,2.95,3
105000,13,2,2006,10.21,3.46,3
105000,23,2,1992,13.94,3.93,4
105000,13,2,2014,10.22,3.35,4
105000,1,2,2020,8.25,2.6,3
109000,4,2,2013,9.95,2.96,3
108992,4,3,2020,7.62,2.54,3
108900,4,1,2020,6.4,2.54,3
117585,22,1,2018,6.6,2.59,3
108000,22,3,2020,7.1,2.49,3
108000,16,2,1994,16.9,4.92,3
108000,16,2,2002,12.9,4.21,4
108000,20,2,2012,11.9,4,3
107880,13,3,2020,9.96,3.36,3
107500,16,2,1997,13.4,4.2,7
107400,20,1,2020,11,4.35,7
103740,10,2,1977,6.55,2.25,6
115000,10,2,1990,6.8,2.35,6
115700,7,1,2020,8.12,2.55,3
110000,18,2,2008,11.87,3.74,4
109990,16,2,1995,11.71,3.76,3
109900,11,4,2020,7.54,2.59,3
109900,8,2,2018,9.12,2.98,4
118800,20,2,1986,11.6,3.7,7
99999,13,2,2004,10.94,3.17,3
99950,13,2,2007,9.8,3.18,4
99950,13,2,1990,15.79,4.49,4
